onbook_date,price,cont_vol_ask,cont_vol_bid,close_vol_ask,close_vol_bid,cum_ask,cum_bid,total,,difference,
05/06/2019,19.075,1000,,179750,,,,,,,
05/06/2019,19.085,,,34057,,,,,,,
05/06/2019,19.095,6366,,,,,,,,,
05/06/2019,19.1,3455,,18739,,,,,,,
05/06/2019,19.115,,,9519,,,,,,,
05/06/2019,19.125,1000,,30883,1996,,,,,,
05/06/2019,19.14,,,987,,,,,,,
05/06/2019,19.145,,,9235,,,,,,,
05/06/2019,19.15,1000,,1000,,,,,,,
05/06/2019,19.165,,,29803,,,,,,,
05/06/2019,19.17,,,7695,,,,,,,
05/06/2019,19.175,1000,,1000,,,,,,,
05/06/2019,19.185,,,,5433,,,,,,
05/06/2019,19.2,2570,,11805,,,,,,,
05/06/2019,19.205,,,29803,,,,,,,
05/06/2019,19.21,,,,1262,,,,,,
05/06/2019,19.22,,,,68606,,,,,,
05/06/2019,19.225,1000,,1000,13400,,,,,,
05/06/2019,19.23,,,9234,426,,,,,,
05/06/2019,19.25,2000,,35529,,,,,,,
05/06/2019,19.255,,,7696,,,,,,,
05/06/2019,19.26,1500,,1500,,,,,,,
05/06/2019,19.27,,,850,,,,,,,
05/06/2019,19.275,1000,,1000,,,,,,,
05/06/2019,19.285,,,9234,,,,,,,
05/06/2019,19.3,1400,,38655,,,,,,,
05/06/2019,19.31,,,7696,60512,,,,,,
05/06/2019,19.32,10000,,10000,76717,,,,,,
05/06/2019,19.325,1000,,1000,,,,,,,
05/06/2019,19.35,2150,,2150,,,,,,,
05/06/2019,19.365,,,,59630,,,,,,
05/06/2019,19.37,,,,1994,,,,,,
05/06/2019,19.38,1000,,1000,,,,,,,
05/06/2019,19.39,500,,500,,,,,,,
05/06/2019,19.4,300,,300,,,,,,,
05/06/2019,19.41,1000,,1000,,,,,,,
05/06/2019,19.43,2500,,2500,,,,,,,
05/06/2019,19.44,1000,,1000,,,,,,,
05/06/2019,19.455,6992,,,,,,,,,
05/06/2019,19.46,,,3951,,,,,,,
05/06/2019,19.465,1000,,1000,,,,,,,
05/06/2019,19.475,,,,159,,,,,,
05/06/2019,19.49,1000,,1000,,,,,,,
05/06/2019,19.5,12176,,12176,,,,,,,
05/06/2019,19.51,,,,77,,,,,,
05/06/2019,19.52,1000,,1000,,,,,,,
05/06/2019,19.55,1000,,1000,,,,,,,
05/06/2019,19.56,500,,500,,,,,,,
05/06/2019,19.58,1000,,1000,,,,,,,
05/06/2019,19.59,,,,11709,,,,,,
05/06/2019,19.6,1500,,1500,,,,,,,
05/06/2019,19.61,1000,,1000,,,,,,,
05/06/2019,19.62,1000,,1000,,,,,,,
05/06/2019,19.625,,,,5536,,,,,,
05/06/2019,19.64,1000,,1000,,,,,,,
05/06/2019,19.67,1000,,1000,10722,,,,,,
05/06/2019,19.685,,,,2665,,,,,,
05/06/2019,19.695,,,,51352,,,,,,
05/06/2019,19.7,1000,,1000,,,,,,,
05/06/2019,19.73,1000,,1000,,,,,,,
05/06/2019,19.735,,,,3832,,,,,,
05/06/2019,19.74,1000,,1000,,,,,,,
05/06/2019,19.76,1000,,1000,,,,,,,
05/06/2019,19.78,2708,,2708,,,,,,,
05/06/2019,19.79,1000,,1000,,,,,,,
05/06/2019,19.8,2700,,2700,,,,,,,
05/06/2019,19.82,2100,,2100,,,,,,,
05/06/2019,19.835,7754,,,,,,,,,
05/06/2019,19.85,6000,,6000,,,,,,,
05/06/2019,19.87,4000,,4000,,,,,,,
05/06/2019,19.88,3000,,3000,,,,,,,
05/06/2019,19.9,1500,,1500,,,,,,,
05/06/2019,19.91,1000,,1000,,,,,,,
05/06/2019,19.92,90,,90,,,,,,,
05/06/2019,19.94,1000,,1000,,,,,,,
05/06/2019,19.95,370,,370,,,,,,,
05/06/2019,19.96,25,,25,,,,,,,
05/06/2019,19.97,1000,,1000,,,,,,,
05/06/2019,20,163879,,224625,,,,,,,
05/06/2019,20.03,1000,,1000,,,,,,,
05/06/2019,20.06,1000,,1000,,,,,,,
05/06/2019,20.08,1000,,1000,,,,,,,
05/06/2019,20.1,8780,,8780,,,,,,,
05/06/2019,20.12,1000,,1000,,,,,,,
05/06/2019,20.14,2500,,2500,,,,,,,
05/06/2019,20.15,1880,,1880,,,,,,,
05/06/2019,20.16,1000,,1000,,,,,,,
05/06/2019,20.18,1000,,1000,,,,,,,
05/06/2019,20.2,1900,,1900,,,,,,,
05/06/2019,20.22,1000,,1000,,,,,,,
05/06/2019,20.24,10183,,1500,,,,,,,
05/06/2019,20.25,9775,,9775,,,,,,,
05/06/2019,20.26,1000,,1000,,,,,,,
05/06/2019,20.28,1000,,1000,,,,,,,
05/06/2019,20.3,5180,,5220,,,,,,,
05/06/2019,20.32,1260,,1260,,,,,,,
05/06/2019,20.34,1245,,1245,,,,,,,
05/06/2019,20.36,1000,,1000,,,,,,,
05/06/2019,20.38,1000,,1000,,,,,,,
05/06/2019,20.4,11030,,11030,,,,,,,
05/06/2019,20.42,1000,,1000,,,,,,,
05/06/2019,20.44,1000,,1000,,,,,,,
05/06/2019,20.45,,,,296,,,,,,
05/06/2019,20.46,1000,,1000,,,,,,,
05/06/2019,20.47,150,,150,,,,,,,
05/06/2019,20.5,28521,,28521,,,,,,,
05/06/2019,20.57,1375,,1375,,,,,,,
05/06/2019,20.6,1136,,1136,,,,,,,
05/06/2019,20.62,,,,37,,,,,,
05/06/2019,20.65,1710,,1710,,,,,,,
05/06/2019,20.67,300,,300,,,,,,,
05/06/2019,20.7,245,,245,,,,,,,
05/06/2019,20.78,445,,445,,,,,,,
05/06/2019,20.79,1000,,1000,,,,,,,
05/06/2019,20.8,480,,480,,,,,,,
05/06/2019,20.85,1500,,1500,,,,,,,
05/06/2019,20.88,1500,,1500,,,,,,,
05/06/2019,20.9,625,,625,,,,,,,
05/06/2019,20.95,550,,550,,,,,,,
05/06/2019,20.98,1843,,1843,,,,,,,
05/06/2019,21,64636,,64636,,,,,,,
05/06/2019,21.01,1610,,1610,,,,,,,
05/06/2019,21.05,95,,95,,,,,,,
05/06/2019,21.08,500,,500,,,,,,,
05/06/2019,21.1,2482,,2482,,,,,,,
05/06/2019,21.12,1000,,1000,,,,,,,
05/06/2019,21.15,80,,80,,,,,,,
05/06/2019,21.2,8032,,8032,,,,,,,
05/06/2019,21.25,1000,,1000,,,,,,,
05/06/2019,21.29,300,,300,,,,,,,
05/06/2019,21.3,1180,,1180,,,,,,,
05/06/2019,21.31,140,,140,,,,,,,
05/06/2019,21.34,1560,,1560,,,,,,,
05/06/2019,21.35,1000,,1000,,,,,,,
05/06/2019,21.36,23,,23,,,,,,,
05/06/2019,21.4,2385,,2685,,,,,,,
05/06/2019,21.41,390,,390,,,,,,,
05/06/2019,21.42,932,,932,,,,,,,
05/06/2019,21.5,36890,,36980,,,,,,,
05/06/2019,21.53,145,,145,,,,,,,
05/06/2019,21.6,2447,,2447,,,,,,,
05/06/2019,21.64,1143,,1143,,,,,,,
05/06/2019,21.65,1700,,2000,,,,,,,
05/06/2019,21.7,4100,,4100,,,,,,,
05/06/2019,21.72,2302,,2302,,,,,,,
05/06/2019,21.73,220,,220,,,,,,,
05/06/2019,21.74,15000,,15000,,,,,,,
05/06/2019,21.75,5100,,5100,,,,,,,
05/06/2019,21.76,2000,,2000,,,,,,,
05/06/2019,21.78,300,,300,,,,,,,
05/06/2019,21.8,7355,,7355,,,,,,,
05/06/2019,21.85,2000,,2000,,,,,,,
05/06/2019,21.87,1913,,1913,,,,,,,
05/06/2019,21.9,3880,,3880,,,,,,,
05/06/2019,21.92,100,,100,,,,,,,
05/06/2019,21.94,1246,,1246,,,,,,,
05/06/2019,21.98,8500,,8500,,,,,,,
05/06/2019,21.99,180,,180,,,,,,,
05/06/2019,22,162617,,425686,,,,,,,
05/06/2019,22.05,7500,,7500,,,,,,,
05/06/2019,22.1,2164,,2164,,,,,,,
05/06/2019,22.15,4137,,4137,,,,,,,
05/06/2019,22.2,7136,,7500,,,,,,,
05/06/2019,22.22,445,,445,,,,,,,
05/06/2019,22.3,2990,,2990,,,,,,,
05/06/2019,22.33,894,,894,,,,,,,
05/06/2019,22.35,530,,530,,,,,,,
05/06/2019,22.4,3050,,3050,,,,,,,
05/06/2019,22.5,34823,,35123,,,,,,,
05/06/2019,22.55,500,,500,,,,,,,
05/06/2019,22.56,885,,885,,,,,,,
05/06/2019,22.6,2000,,2000,,,,,,,
05/06/2019,22.7,32150,,32150,,,,,,,
05/06/2019,22.72,220,,220,,,,,,,
05/06/2019,22.75,15100,,15100,,,,,,,
05/06/2019,22.8,4290,,4290,,,,,,,
05/06/2019,22.87,200,,200,,,,,,,
05/06/2019,22.9,10100,,10100,,,,,,,
05/06/2019,22.95,4000,,4000,,,,,,,
05/06/2019,22.96,1221,,1221,,,,,,,
05/06/2019,22.98,450,,450,,,,,,,
05/06/2019,22.99,450,,450,,,,,,,
05/06/2019,23,62751,,62751,,,,,,,
05/06/2019,23.1,750,,750,,,,,,,
05/06/2019,23.17,1500,,1500,,,,,,,
05/06/2019,23.2,500,,500,,,,,,,
05/06/2019,23.25,80,,80,,,,,,,
05/06/2019,23.29,508,,508,,,,,,,
05/06/2019,23.3,370,,370,,,,,,,
05/06/2019,23.34,500,,500,,,,,,,
05/06/2019,23.4,335,,335,,,,,,,
05/06/2019,23.45,2726,,2726,,,,,,,
05/06/2019,23.48,1890,,1890,,,,,,,
05/06/2019,23.5,22588,,22588,,,,,,,
05/06/2019,23.54,248,,248,,,,,,,
05/06/2019,23.55,11350,,11350,,,,,,,
05/06/2019,23.6,630,,630,,,,,,,
05/06/2019,23.62,1000,,1000,,,,,,,
05/06/2019,23.7,2000,,2000,,,,,,,
05/06/2019,23.75,1092,,1092,,,,,,,
05/06/2019,23.78,200,,200,,,,,,,
05/06/2019,23.8,6733,,6733,,,,,,,
05/06/2019,23.9,4800,,4800,,,,,,,
05/06/2019,23.95,3596,,3596,,,,,,,
05/06/2019,23.99,3900,,3900,,,,,,,
05/06/2019,24,53335,,54835,,,,,,,
05/06/2019,24.07,700,,700,,,,,,,
05/06/2019,24.1,2000,,2000,,,,,,,
05/06/2019,24.15,580,,580,,,,,,,
05/06/2019,24.2,3840,,3840,,,,,,,
05/06/2019,24.3,2080,,2080,,,,,,,
05/06/2019,24.4,3960,,3960,,,,,,,
05/06/2019,24.42,500,,500,,,,,,,
05/06/2019,24.45,500,,500,,,,,,,
05/06/2019,24.48,200,,200,,,,,,,
05/06/2019,24.49,1770,,1770,,,,,,,
05/06/2019,24.5,12940,,12940,,,,,,,
05/06/2019,24.51,800,,800,,,,,,,
05/06/2019,24.54,200,,200,,,,,,,
05/06/2019,24.56,1500,,1500,,,,,,,
05/06/2019,24.6,2050,,2050,,,,,,,
05/06/2019,24.75,2680,,2680,,,,,,,
05/06/2019,24.78,4050,,4050,,,,,,,
05/06/2019,24.8,2514,,2514,,,,,,,
05/06/2019,24.85,1000,,1000,,,,,,,
05/06/2019,24.9,3932,,4131,,,,,,,
05/06/2019,24.95,229,,229,,,,,,,
05/06/2019,25,106035,,108066,,,,,,,
05/06/2019,25.02,1100,,1100,,,,,,,
05/06/2019,25.03,220,,220,,,,,,,
05/06/2019,25.1,600,,600,,,,,,,
05/06/2019,25.2,6020,,6020,,,,,,,
05/06/2019,25.25,1400,,2000,,,,,,,
05/06/2019,25.3,17700,,17700,,,,,,,
05/06/2019,25.35,440,,440,,,,,,,
05/06/2019,25.4,180,,180,,,,,,,
05/06/2019,25.5,14420,,14420,,,,,,,
05/06/2019,25.54,100,,100,,,,,,,
05/06/2019,25.6,2100,,2100,,,,,,,
05/06/2019,25.65,2000,,2000,,,,,,,
05/06/2019,25.7,785,,785,,,,,,,
05/06/2019,25.77,470,,470,,,,,,,
05/06/2019,25.85,2000,,2000,,,,,,,
05/06/2019,25.9,296780,,296780,,,,,,,
05/06/2019,25.96,293,,293,,,,,,,
05/06/2019,26,48948,,48948,,,,,,,
05/06/2019,26.2,2525,,2525,,,,,,,
05/06/2019,26.4,1000,,1000,,,,,,,
05/06/2019,26.5,4221,,4221,,,,,,,
05/06/2019,26.7,10900,,11500,,,,,,,
05/06/2019,26.77,13600,,13600,,,,,,,
05/06/2019,26.8,1000,,1000,,,,,,,
05/06/2019,26.85,450,,450,,,,,,,
05/06/2019,26.89,1600,,1600,,,,,,,
05/06/2019,26.9,34050,,34050,,,,,,,
05/06/2019,26.94,22,,22,,,,,,,
05/06/2019,26.95,1440,,1440,,,,,,,
05/06/2019,26.99,500,,500,,,,,,,
05/06/2019,27,22098,,22098,,,,,,,
05/06/2019,27.04,720,,720,,,,,,,
05/06/2019,27.1,4700,,4700,,,,,,,
05/06/2019,27.15,3965,,3965,,,,,,,
05/06/2019,27.17,1500,,1500,,,,,,,
05/06/2019,27.24,3600,,3600,,,,,,,
05/06/2019,27.5,18683,,18683,,,,,,,
05/06/2019,27.55,500,,500,,,,,,,
05/06/2019,27.8,1105,,1105,,,,,,,
05/06/2019,27.9,2591,,2591,,,,,,,
05/06/2019,27.95,2746,,2746,,,,,,,
05/06/2019,28,9786,,9786,,,,,,,
05/06/2019,28.1,2000,,2000,,,,,,,
05/06/2019,28.15,1000,,1000,,,,,,,
05/06/2019,28.4,250,,250,,,,,,,
05/06/2019,28.45,1000,,1000,,,,,,,
05/06/2019,28.5,9955,,9955,,,,,,,
05/06/2019,28.6,1000,,1000,,,,,,,
05/06/2019,28.75,1000,,1000,,,,,,,
05/06/2019,28.95,4400,,4400,,,,,,,
05/06/2019,29,473,,473,,,,,,,
05/06/2019,29.2,1500,,1500,,,,,,,
05/06/2019,29.35,4000,,4000,,,,,,,
05/06/2019,29.4,1500,,1500,,,,,,,
05/06/2019,29.5,310,,310,,,,,,,
05/06/2019,29.6,1500,,1500,,,,,,,
05/06/2019,29.8,1500,,1500,,,,,,,
05/06/2019,29.9,680,,680,,,,,,,
05/06/2019,29.95,2340,,2340,,,,,,,
05/06/2019,30,15255,,15255,,,,,,,
05/06/2019,30.1,350,,350,,,,,,,
05/06/2019,31,1910,,1910,,,,,,,
05/06/2019,31.17,200,,200,,,,,,,
05/06/2019,31.5,150,,150,,,,,,,
05/06/2019,31.9,20,,20,,,,,,,
05/06/2019,32,200,,200,,,,,,,
05/06/2019,32.2,300,,300,,,,,,,
05/06/2019,33,2075,,2075,,,,,,,
05/06/2019,35,560,,560,,,,,,,
05/06/2019,35.5,1500,,1500,,,,,,,
05/06/2019,36,666,,666,,,,,,,
05/06/2019,39.5,500,,500,,,,,,,
05/06/2019,39.99,242,,242,,,,,,,
05/06/2019,42.7,15,,15,,,,,,,
05/06/2019,60,1,,1,,,,,,,
05/06/2019,65,1680,,1680,,,,,,,
05/06/2019,74,25,,25,,,,,,,
05/06/2019,88,8,,8,,,,,,,
05/06/2019,126.5,175,,175,,,,,,,
06/06/2019,0,49407,11004,775902,816649,,,,,,
06/06/2019,8.33,,60,,60,,,,,,
06/06/2019,10,,150,,151,,,,,,
06/06/2019,12.5,,40,,40,,,,,,
06/06/2019,12.55,,3000,,3000,,,,,,
06/06/2019,13,,4000,,4000,,,,,,
06/06/2019,13.2,,1000,,1000,,,,,,
06/06/2019,13.4,,650,,650,,,,,,
06/06/2019,13.5,,2400,,2400,,,,,,
06/06/2019,14,,1400,,1400,,,,,,
06/06/2019,14.5,,7700,,7700,,,,,,
06/06/2019,14.55,,3000,,3000,,,,,,
06/06/2019,14.7,,700,,700,,,,,,
06/06/2019,14.8,,2650,,2650,,,,,,
06/06/2019,14.9,,500,,500,,,,,,
06/06/2019,15,,2971,,2971,,,,,,
06/06/2019,15.1,,11000,,11000,,,,,,
06/06/2019,15.25,,220,,220,,,,,,
06/06/2019,15.33,,250,,250,,,,,,
06/06/2019,15.5,,650,,650,,,,,,
06/06/2019,15.51,,1000,,1000,,,,,,
06/06/2019,15.85,,5000,,5000,,,,,,
06/06/2019,15.93,,18,,18,,,,,,
06/06/2019,16,,40244,,40394,,,,,,
06/06/2019,16.01,,1000,,1000,,,,,,
06/06/2019,16.05,,2000,,2000,,,,,,
06/06/2019,16.06,,500,,500,,,,,,
06/06/2019,16.1,,1000,,1000,,,,,,
06/06/2019,16.18,,130,,130,,,,,,
06/06/2019,16.2,,1750,,1750,,,,,,
06/06/2019,16.3,,300,,350,,,,,,
06/06/2019,16.32,,1600,,1600,,,,,,
06/06/2019,16.4,,1400,,1400,,,,,,
06/06/2019,16.48,,1210,,1210,,,,,,
06/06/2019,16.5,,7600,,7600,,,,,,
06/06/2019,16.61,,80,,80,,,,,,
06/06/2019,16.8,,,,31,,,,,,
06/06/2019,16.85,,5000,,5000,,,,,,
06/06/2019,16.9,,870,,915,,,,,,
06/06/2019,16.94,,70,,70,,,,,,
06/06/2019,16.96,,100,,100,,,,,,
06/06/2019,16.98,,150,,150,,,,,,
06/06/2019,17,,47730,,49553,,,,,,
06/06/2019,17.01,,,206,,,,,,,
06/06/2019,17.05,,1500,,1500,,,,,,
06/06/2019,17.1,,5879,,6464,,,,,,
06/06/2019,17.15,,630,,630,,,,,,
06/06/2019,17.18,,500,,500,,,,,,
06/06/2019,17.2,,3500,,3500,,,,,,
06/06/2019,17.22,,335,,335,,,,,,
06/06/2019,17.23,,200,,200,,,,,,
06/06/2019,17.25,,100,,100,,,,,,
06/06/2019,17.26,,86,,86,,,,,,
06/06/2019,17.3,,2800,,2800,,,,,,
06/06/2019,17.35,,,4032,,,,,,,
06/06/2019,17.4,,2635,,2635,,,,,,
06/06/2019,17.45,,520,,520,,,,,,
06/06/2019,17.5,,39780,,40430,,,,,,
06/06/2019,17.51,,50,,50,,,,,,
06/06/2019,17.53,,1500,,1500,,,,,,
06/06/2019,17.55,,4245,,4400,,,,,,
06/06/2019,17.57,,1500,,1500,,,,,,
06/06/2019,17.59,,1500,,1500,,,,,,
06/06/2019,17.6,,6760,,6760,,,,,,
06/06/2019,17.61,,1500,,1500,,,,,,
06/06/2019,17.62,,28,,28,,,,,,
06/06/2019,17.63,,2063,,2063,,,,,,
06/06/2019,17.65,,2000,,2000,,,,,,
06/06/2019,17.67,,1500,,1500,,,,,,
06/06/2019,17.69,,1500,,1500,,,,,,
06/06/2019,17.7,,2625,,2625,,,,,,
06/06/2019,17.71,,1500,,1500,,,,,,
06/06/2019,17.73,,1500,,1500,,,,,,
06/06/2019,17.75,,5700,,5700,,,,,,
06/06/2019,17.755,,200,,200,,,,,,
06/06/2019,17.77,,2700,,2700,,,,,,
06/06/2019,17.79,,1500,,1500,,,,,,
06/06/2019,17.8,,1390,,1390,,,,,,
06/06/2019,17.81,,1500,,1500,,,,,,
06/06/2019,17.83,,1500,,1500,,,,,,
06/06/2019,17.85,,1890,,1890,,,,,,
06/06/2019,17.865,,,38103,,,,,,,
06/06/2019,17.87,,1500,,1500,,,,,,
06/06/2019,17.89,,4500,,4500,,,,,,
06/06/2019,17.9,,6372,,6372,,,,,,
06/06/2019,17.91,,1500,,1500,,,,,,
06/06/2019,17.93,,1250,,1250,,,,,,
06/06/2019,17.95,,8635,601,8635,,,,,,
06/06/2019,17.955,,,343341,,,,,,,
06/06/2019,17.97,,1250,,1250,,,,,,
06/06/2019,17.98,,600,,600,,,,,,
06/06/2019,17.99,,1370,,1370,,,,,,
06/06/2019,18,,53333,,55306,,,,,,
06/06/2019,18.01,,3972,,3972,,,,,,
06/06/2019,18.015,,111,,111,,,,,,
06/06/2019,18.03,,1700,,1700,,,,,,
06/06/2019,18.05,,9943,,9943,,,,,,
06/06/2019,18.06,,200,,200,,,,,,
06/06/2019,18.07,,2000,,2000,,,,,,
06/06/2019,18.09,,1500,,1500,,,,,,
06/06/2019,18.1,,10910,,11470,,,,,,
06/06/2019,18.11,,1500,,1500,,,,,,
06/06/2019,18.14,,1500,,1500,,,,,,
06/06/2019,18.145,,2019,,,,,,,,
06/06/2019,18.15,,1000,,1000,,,,,,
06/06/2019,18.175,,2000,,2000,,,,,,
06/06/2019,18.18,,50,,50,,,,,,
06/06/2019,18.2,,14045,,14045,,,,,,
06/06/2019,18.205,,2000,,2000,,,,,,
06/06/2019,18.215,,1097,,1097,,,,,,
06/06/2019,18.23,,2000,,2000,,,,,,
06/06/2019,18.25,,2000,,2000,,,,,,
06/06/2019,18.26,,2000,2621,2000,,,,,,
06/06/2019,18.27,,1500,,1500,,,,,,
06/06/2019,18.285,,,91176,,,,,,,
06/06/2019,18.3,,1630,,9116,,,,,,
06/06/2019,18.325,,,47657,,,,,,,
06/06/2019,18.33,,3000,59754,9090,,,,,,
06/06/2019,18.335,,,17441,,,,,,,
06/06/2019,18.34,,70,,,,,,,,
06/06/2019,18.345,,,,35990,,,,,,
06/06/2019,18.35,,,2196,,,,,,,
06/06/2019,18.355,,,,7307,,,,,,
06/06/2019,18.36,,1570,,1500,,,,,,
06/06/2019,18.38,,10,,10,,,,,,
06/06/2019,18.385,,,,7308,,,,,,
06/06/2019,18.39,,1500,,1500,,,,,,
06/06/2019,18.395,,,,32392,,,,,,
06/06/2019,18.4,,1027,,1027,,,,,,
06/06/2019,18.415,,,,6089,,,,,,
06/06/2019,18.42,,1500,,1500,,,,,,
06/06/2019,18.44,,,,36100,,,,,,
06/06/2019,18.45,,1500,,1500,,,,,,
06/06/2019,18.47,,,22450,7307,,,,,,
06/06/2019,18.48,,1500,,33892,,,,,,
06/06/2019,18.5,1032,3015,204864,9105,,,,,,
06/06/2019,18.51,,1500,,2521,,,,,,
06/06/2019,18.525,,,,32501,,,,,,
06/06/2019,18.535,,,,345,,,,,,
06/06/2019,18.54,,1500,,1500,,,,,,
06/06/2019,18.55,,1400,,1400,,,,,,
06/06/2019,18.555,,,53333,7653,,,,,,
06/06/2019,18.56,,,,28793,,,,,,
06/06/2019,18.57,,1500,,1500,,,,,,
06/06/2019,18.575,,,,347,,,,,,
06/06/2019,18.585,,,,6090,,,,,,
06/06/2019,18.595,,,,348,,,,,,
06/06/2019,18.6,,2000,,27193,,,,,,
06/06/2019,18.61,,,2894,18614,,,,,,
06/06/2019,18.615,,,,349,,,,,,
06/06/2019,18.63,,1500,,1500,,,,,,
06/06/2019,18.635,,,,21946,,,,,,
06/06/2019,18.64,,,,9308,,,,,,
06/06/2019,18.645,,7965,,,,,,,,
06/06/2019,18.655,,10000,,11306,,,,,,
06/06/2019,18.66,,3000,,3000,,,,,,
06/06/2019,18.665,,,,21594,,,,,,
06/06/2019,18.67,,,,6089,,,,,,
06/06/2019,18.675,,,,353,,,,,,
06/06/2019,18.68,,,,6148,,,,,,
06/06/2019,18.685,,5884,,1144,,,,,,
06/06/2019,18.69,,1500,,2363,,,,,,
06/06/2019,18.695,,,,29256,,,,,,
06/06/2019,18.7,,1100,100205,1100,,,,,,
06/06/2019,18.705,,,2033,13209,,,,,,
06/06/2019,18.715,,,,355,,,,,,
06/06/2019,18.72,,1500,,8524,,,,,,
06/06/2019,18.725,,5340,,21305,,,,,,
06/06/2019,18.735,,,,1147,,,,,,
06/06/2019,18.745,,,,23071,,,,,,
06/06/2019,18.75,,1500,,59230,,,,,,
06/06/2019,18.755,,,10761,,,,,,,
06/06/2019,18.76,,,,3243,,,,,,
06/06/2019,18.765,,,,23046,,,,,,
06/06/2019,18.77,,700,,21330,,,,,,
06/06/2019,18.775,,1812,1547,56384,,,,,,
06/06/2019,18.78,,12478,6089,10185,,,,,,
06/06/2019,18.785,,1918,,25847,,,,,,
06/06/2019,18.79,,1918,108441,,,,,,,
06/06/2019,18.795,,1918,,11552,,,,,,
06/06/2019,18.8,,6760,5481,42964,,,,,,
06/06/2019,18.805,,1796,73516,49632,,,,,,
06/06/2019,18.81,,3330,24270,43757,,,,,,
06/06/2019,18.815,,3167,6000,16264,,,,,,
06/06/2019,18.82,,1830,14397,56247,,,,,,
06/06/2019,18.825,,3218,55067,38646,,,,,,
06/06/2019,18.83,,1900,6466,28016,,,,,,
06/06/2019,18.835,,10756,10797,199001,,,,,,
06/06/2019,18.84,,8097,15468,26991,,,,,,
06/06/2019,18.845,,18699,271,74449,,,,,,
06/06/2019,18.85,,11719,22819,26479,,,,,,
06/06/2019,18.855,,1882,,50014,,,,,,
06/06/2019,18.86,,23410,272,50852,,,,,,
06/06/2019,18.865,,5872,16887,90572,,,,,,
06/06/2019,18.87,,10776,,63900,,,,,,
06/06/2019,18.875,,8523,5654,5000,,,,,,
06/06/2019,18.88,,7146,16918,11474,,,,,,
06/06/2019,18.885,,11078,3699,5926,,,,,,
06/06/2019,18.89,,4551,6273,32404,,,,,,
06/06/2019,18.895,,,33976,,,,,,,
06/06/2019,18.9,46106,2093,8592,13526,,,,,,
06/06/2019,18.905,3647,,14186,5453,,,,,,
06/06/2019,18.91,4669,,36791,3751,,,,,,
06/06/2019,18.915,7273,,11191,26715,,,,,,
06/06/2019,18.92,10094,,6274,21503,,,,,,
06/06/2019,18.925,6256,,43214,471,,,,,,
06/06/2019,18.93,6278,,11979,2546,,,,,,
06/06/2019,18.935,11580,,38265,34923,,,,,,
06/06/2019,18.94,8075,,36941,1687,,,,,,
06/06/2019,18.945,5275,,25565,919,,,,,,
06/06/2019,18.95,11957,,51641,21291,,,,,,
06/06/2019,18.955,1873,,23433,40803,,,,,,
06/06/2019,18.96,3224,,12350,950,,,,,,
06/06/2019,18.965,1900,,11872,,,,,,,
06/06/2019,18.97,1918,,23473,,,,,,,
06/06/2019,18.975,1778,,2609,1075,,,,,,
06/06/2019,18.98,1830,,78733,,,,,,,
06/06/2019,18.985,1864,,33019,,,,,,,
06/06/2019,18.99,3182,,23958,1208,,,,,,
06/06/2019,18.995,3063,,15755,12306,,,,,,
06/06/2019,19,1778,,23343,124941,,,,,,
06/06/2019,19.005,7910,,6938,3742,,,,,,
06/06/2019,19.01,4756,,39117,,,,,,,
06/06/2019,19.015,1900,,39343,,,,,,,
06/06/2019,19.02,1856,,,1261,,,,,,
06/06/2019,19.025,1882,,278,,,,,,,
06/06/2019,19.03,1882,,2000,10970,,,,,,
06/06/2019,19.035,1918,,36525,1234,,,,,,
06/06/2019,19.04,1742,,27408,7500,,,,,,
06/06/2019,19.045,1742,,3464,,,,,,,
06/06/2019,19.05,1500,,1522,,,,,,,
06/06/2019,19.055,,,656,,,,,,,
06/06/2019,19.065,,,87803,,,,,,,
06/06/2019,19.07,,,2280,,,,,,,
06/06/2019,19.075,1786,,78879,,,,,,,
06/06/2019,19.08,,,5407,,,,,,,
06/06/2019,19.085,,,6375,,,,,,,
06/06/2019,19.095,,,58980,,,,,,,
06/06/2019,19.1,9635,,9916,,,,,,,
06/06/2019,19.105,5884,,,,,,,,,
06/06/2019,19.11,,,2000,,,,,,,
06/06/2019,19.115,,,282,,,,,,,
06/06/2019,19.12,3800,,14037,17659,,,,,,
06/06/2019,19.125,,,22739,,,,,,,
06/06/2019,19.13,,,282,,,,,,,
06/06/2019,19.135,,,2870,,,,,,,
06/06/2019,19.145,,,283,,,,,,,
06/06/2019,19.15,1500,,10808,,,,,,,
06/06/2019,19.155,10000,,21594,,,,,,,
06/06/2019,19.16,1750,,2034,,,,,,,
06/06/2019,19.17,1500,,1500,,,,,,,
06/06/2019,19.175,,,284,13762,,,,,,
06/06/2019,19.18,,,10156,967,,,,,,
06/06/2019,19.19,1500,,26977,,,,,,,
06/06/2019,19.2,3125,,3125,,,,,,,
06/06/2019,19.205,,,6376,,,,,,,
06/06/2019,19.21,1500,,1500,,,,,,,
06/06/2019,19.215,,,,1776,,,,,,
06/06/2019,19.22,,,285,18216,,,,,,
06/06/2019,19.23,1500,,30293,,,,,,,
06/06/2019,19.235,,,7594,,,,,,,
06/06/2019,19.25,2500,,2887,,,,,,,
06/06/2019,19.265,,,32788,,,,,,,
06/06/2019,19.27,1500,,1500,19833,,,,,,
06/06/2019,19.28,,,980,,,,,,,
06/06/2019,19.29,1500,,7590,,,,,,,
